 Date , vix , uvxy 
20/07/20,26.94,"13,680.00"
20/07/20,27.08,"13,775.15"
20/07/20,24.35,"12,640.00"
20/07/20,24.46,"12,975.00"
21/07/20,24.08,"12,465.00"
21/07/20,25.65,"13,390.00"
21/07/20,23.61,"12,265.00"
21/07/20,24.84,"13,150.00"
22/07/20,24.56,"13,285.00"
22/07/20,26.26,"13,555.00"
22/07/20,24.13,"12,900.00"
22/07/20,24.32,"12,910.00"
23/07/20,23.97,"12,740.00"
23/07/20,26.95,"13,925.00"
23/07/20,23.6,"12,618.15"
23/07/20,26.08,"13,535.00"
24/07/20,27.96,"14,170.00"
24/07/20,28.58,"14,464.95"
24/07/20,25.53,"13,580.00"
24/07/20,25.84,"13,625.00"
27/07/20,26.6,"13,335.00"
27/07/20,26.94,"13,615.00"
27/07/20,24.55,"12,970.00"
27/07/20,24.74,"12,985.00"
28/07/20,24.86,"13,030.00"
28/07/20,25.85,"13,185.00"
28/07/20,24.05,"12,300.00"
28/07/20,25.44,"12,910.00"
29/07/20,25.16,"12,620.00"
29/07/20,25.42,"12,870.00"
29/07/20,23.73,"12,415.00"
29/07/20,24.1,"12,515.00"
30/07/20,25.04,"13,355.00"
30/07/20,28.29,"14,280.00"
30/07/20,24.64,"12,795.00"
30/07/20,24.76,"12,945.00"
31/07/20,24.79,"12,440.00"
31/07/20,26.41,"13,420.00"
31/07/20,23.55,"12,400.00"
31/07/20,24.46,"12,525.00"
03/08/20,25.75,"12,335.00"
03/08/20,26.01,"12,629.95"
03/08/20,22.17,"12,205.00"
03/08/20,24.28,"12,425.00"
04/08/20,24.01,"12,365.00"
04/08/20,24.76,"12,365.00"
04/08/20,22.92,"11,835.00"
04/08/20,23.76,"11,885.00"
05/08/20,23.44,"11,600.00"
05/08/20,23.61,"11,825.00"
05/08/20,22.86,"11,455.00"
05/08/20,22.99,"11,500.00"
06/08/20,23.03,"11,560.00"
06/08/20,24.11,"11,690.00"
06/08/20,20.97,"11,255.00"
06/08/20,22.65,"11,335.00"
07/08/20,23.45,"11,530.00"
07/08/20,24.02,"11,575.05"
07/08/20,22.02,"11,030.00"
07/08/20,22.21,"11,215.00"
10/08/20,22.88,"10,945.00"
10/08/20,23.52,"11,192.50"
10/08/20,21.46,"10,635.00"
10/08/20,22.13,"10,715.00"
11/08/20,21.85,"10,300.00"
11/08/20,24.93,"11,560.00"
11/08/20,20.28,"10,240.00"
11/08/20,24.03,"11,450.00"
12/08/20,22.82,"10,785.00"
12/08/20,22.88,"10,850.00"
12/08/20,21.54,"10,390.00"
12/08/20,22.28,"10,530.00"
13/08/20,22.2,"10,610.00"
13/08/20,22.92,"10,730.00"
13/08/20,21.45,"10,145.00"
13/08/20,22.13,"10,515.00"
14/08/20,22.27,"10,655.00"
14/08/20,23.55,"10,791.20"
14/08/20,21.79,"10,407.50"
14/08/20,22.05,"10,495.00"
17/08/20,22.52,"10,150.00"
17/08/20,22.82,"10,270.00"
17/08/20,21.34,"9,855.00"
17/08/20,21.35,"9,955.00"
18/08/20,21.69,"9,820.00"
18/08/20,22.55,"10,165.00"
18/08/20,21.18,"9,660.00"
18/08/20,21.51,"9,790.00"
19/08/20,21.6,"9,670.00"
19/08/20,22.98,"10,159.95"
19/08/20,20.99,"9,575.00"
19/08/20,22.54,"10,070.00"
20/08/20,24.1,"10,645.00"
20/08/20,24.6,"10,710.00"
20/08/20,22.37,"9,835.00"
20/08/20,22.72,"9,910.00"
21/08/20,22.58,"10,160.00"
21/08/20,24.47,"10,225.00"
21/08/20,22.06,"9,890.05"
21/08/20,22.54,"9,960.00"
24/08/20,22.87,"9,545.00"
24/08/20,23.18,"10,065.00"
24/08/20,21.25,"9,520.00"
24/08/20,22.37,"9,900.00"
25/08/20,22.16,"9,975.00"
25/08/20,23.43,"10,395.00"
25/08/20,21.53,"9,730.00"
25/08/20,22.03,"9,830.00"
26/08/20,22.14,"9,735.00"
26/08/20,23.27,"10,240.00"
26/08/20,20.92,"9,375.00"
26/08/20,23.27,"10,155.00"
27/08/20,23.42,"10,000.00"
27/08/20,27.09,"11,845.00"
27/08/20,21.44,"9,850.00"
27/08/20,24.47,"10,615.00"
28/08/20,24.59,"10,820.00"
28/08/20,26.3,"11,490.00"
28/08/20,22.64,"10,300.00"
28/08/20,22.96,"10,555.00"
31/08/20,23.91,"10,965.00"
31/08/20,26.5,"11,475.00"
31/08/20,21.77,"10,610.00"
31/08/20,26.41,"11,325.00"
01/09/20,25.86,"11,335.00"
01/09/20,26.59,"11,720.00"
01/09/20,25.02,"11,200.00"
01/09/20,26.12,"11,620.00"
02/09/20,26.01,"11,575.00"
02/09/20,27.07,"12,195.45"
02/09/20,25.53,"11,510.00"
02/09/20,26.57,"12,040.00"
03/09/20,26.28,"12,255.00"
03/09/20,35.94,"15,139.90"
03/09/20,25.66,"11,614.95"
03/09/20,33.6,"14,450.00"
04/09/20,34.62,"13,960.00"
04/09/20,38.28,"16,090.00"
04/09/20,29.5,"12,285.00"
04/09/20,30.75,"12,650.00"
08/09/20,30.61,"14,100.00"
08/09/20,35.93,"14,235.00"
08/09/20,30.52,"12,075.00"
08/09/20,31.46,"12,160.00"
09/09/20,31.68,"11,670.00"
09/09/20,31.78,"11,859.95"
09/09/20,28.12,"10,900.00"
09/09/20,28.81,"11,220.00"
10/09/20,28.67,"11,060.00"
10/09/20,30.56,"11,800.00"
10/09/20,27.59,"10,915.00"
10/09/20,29.71,"11,390.00"
11/09/20,28.63,"10,930.00"
11/09/20,29.73,"11,425.00"
11/09/20,26.51,"10,380.00"
11/09/20,26.87,"10,400.00"
14/09/20,25.86,"10,195.00"
14/09/20,26.79,"10,350.00"
14/09/20,25.38,"9,900.00"
14/09/20,25.85,"10,115.00"
15/09/20,25.92,"9,980.00"
15/09/20,26,"10,370.00"
15/09/20,24.92,"9,895.00"
15/09/20,25.59,"10,095.00"
16/09/20,25.31,"9,990.00"
16/09/20,26.59,"10,055.00"
16/09/20,24.84,"9,640.00"
16/09/20,26.04,"10,030.00"
17/09/20,28.22,"10,505.00"
17/09/20,28.92,"10,550.00"
17/09/20,26.26,"9,635.00"
17/09/20,26.46,"9,725.00"
18/09/20,26.65,"9,590.00"
18/09/20,28.1,"10,050.00"
18/09/20,25.28,"9,275.00"
18/09/20,25.83,"9,705.00"
21/09/20,28.04,"10,285.00"
21/09/20,31.18,"11,045.00"
21/09/20,27.39,"10,085.00"
21/09/20,27.78,"10,150.00"
22/09/20,28.61,"10,130.00"
22/09/20,28.78,"10,690.00"
22/09/20,26.48,"10,130.00"
22/09/20,26.86,"10,275.00"
23/09/20,27.02,"10,220.00"
23/09/20,29.73,"11,110.00"
23/09/20,25.19,"10,150.20"
23/09/20,28.58,"11,105.00"
24/09/20,29.54,"11,092.05"
24/09/20,30.49,"11,295.00"
24/09/20,27.94,"10,505.00"
24/09/20,28.51,"10,800.00"
25/09/20,28.17,"10,790.00"
25/09/20,30.43,"10,920.00"
25/09/20,26.02,"10,290.00"
25/09/20,26.38,"10,390.00"
28/09/20,27.15,"10,255.00"
28/09/20,27.19,"10,445.00"
28/09/20,24.9,"10,210.00"
28/09/20,26.19,"10,325.00"
29/09/20,26.81,"10,350.00"
29/09/20,27.43,"10,355.00"
29/09/20,25.98,"9,785.00"
29/09/20,26.27,"10,015.00"
30/09/20,26.69,"9,814.95"
30/09/20,27.12,"10,140.00"
30/09/20,25.06,"9,625.00"
30/09/20,26.37,"9,960.00"
01/10/20,25.78,"9,820.00"
01/10/20,27.11,"10,285.00"
01/10/20,25.33,"9,810.00"
01/10/20,26.7,"10,055.00"
02/10/20,28.87,"10,824.95"
02/10/20,29.9,"10,880.00"
02/10/20,26.93,"10,225.05"
02/10/20,27.63,"10,515.00"
05/10/20,29.52,"10,360.00"
05/10/20,29.69,"10,520.00"
05/10/20,27.27,"9,900.00"
05/10/20,27.96,"10,015.00"
06/10/20,28.05,"9,885.00"
06/10/20,30,"10,365.00"
06/10/20,26.01,"9,612.50"
06/10/20,29.48,"10,205.00"
07/10/20,29.26,"9,925.00"
07/10/20,29.76,"9,995.00"
07/10/20,27.94,"9,630.00"
07/10/20,28.06,"9,730.00"
08/10/20,27.65,"9,565.00"
08/10/20,27.99,"9,645.00"
08/10/20,24.88,"9,120.00"
08/10/20,26.36,"9,165.00"
09/10/20,26.2,"8,720.00"
09/10/20,26.22,"8,745.00"
09/10/20,24.03,"8,430.00"
09/10/20,25,"8,445.00"
12/10/20,25.65,"8,210.00"
12/10/20,25.65,"8,429.95"
12/10/20,24.14,"8,150.00"
12/10/20,25.07,"8,195.00"
13/10/20,25.67,"8,335.00"
13/10/20,26.93,"8,600.00"
13/10/20,25.16,"8,245.00"
13/10/20,26.07,"8,335.00"
14/10/20,25.72,"8,240.00"
14/10/20,27.23,"8,420.00"
14/10/20,25.53,"8,030.00"
14/10/20,26.4,"8,220.00"
15/10/20,27.1,"8,760.00"
15/10/20,29.06,"8,875.00"
15/10/20,26.82,"8,290.00"
15/10/20,26.97,"8,335.00"
16/10/20,27.16,"8,310.00"
16/10/20,27.46,"8,415.00"
16/10/20,26.19,"8,125.00"
16/10/20,27.41,"8,395.00"
19/10/20,27.36,"8,350.00"
19/10/20,29.69,"9,050.00"
19/10/20,27.04,"8,320.00"
19/10/20,29.18,"8,965.00"
20/10/20,28.81,"8,875.00"
20/10/20,29.6,"9,040.00"
20/10/20,28.29,"8,755.00"
20/10/20,29.35,"8,950.00"
21/10/20,29.12,"8,885.00"
21/10/20,30.55,"9,060.00"
21/10/20,28.37,"8,555.00"
21/10/20,28.65,"8,635.00"
22/10/20,30.1,"8,615.00"
22/10/20,30.12,"8,735.00"
22/10/20,27.68,"8,220.00"
22/10/20,28.11,"8,340.00"
23/10/20,28.47,"8,300.00"
23/10/20,28.67,"8,635.00"
23/10/20,27.26,"8,270.00"
23/10/20,27.55,"8,360.00"
26/10/20,29.38,"8,655.00"
26/10/20,33.68,"9,700.00"
26/10/20,29.22,"8,523.50"
26/10/20,32.46,"9,495.00"
27/10/20,32.04,"9,485.00"
27/10/20,33.77,"9,780.00"
27/10/20,31.85,"9,232.50"
27/10/20,33.35,"9,535.00"
28/10/20,34.69,"10,615.00"
28/10/20,40.77,"11,600.00"
28/10/20,34.68,"10,426.15"
28/10/20,40.28,"11,570.00"
29/10/20,38.8,"11,230.00"
29/10/20,41.16,"11,565.00"
29/10/20,35.63,"9,840.00"
29/10/20,37.59,"10,340.00"
30/10/20,40.81,"10,605.00"
30/10/20,41.09,"11,110.00"
30/10/20,36.5,"10,370.00"
30/10/20,38.02,"10,790.00"
02/11/20,38.57,"10,065.00"
02/11/20,38.78,"10,680.00"
02/11/20,36.13,"10,030.00"
02/11/20,37.13,"10,440.00"
03/11/20,36.44,"9,985.00"
03/11/20,36.44,"10,078.30"
03/11/20,34.19,"9,395.00"
03/11/20,35.55,"9,590.00"
04/11/20,36.79,"9,000.00"
04/11/20,36.85,"9,025.05"
04/11/20,28.03,"8,250.00"
04/11/20,29.57,"8,335.00"
05/11/20,27.56,"7,945.00"
05/11/20,28.14,"8,265.00"
05/11/20,26.04,"7,825.00"
05/11/20,27.58,"8,105.00"
06/11/20,27.87,"8,005.05"
06/11/20,29.44,"8,039.85"
06/11/20,24.56,"7,315.00"
06/11/20,24.86,"7,335.00"
09/11/20,24.8,"6,570.00"
09/11/20,25.82,"7,090.00"
09/11/20,22.41,"6,090.00"
09/11/20,25.75,"7,090.00"
10/11/20,25.36,"6,815.00"
10/11/20,26.77,"7,200.00"
10/11/20,24.35,"6,725.00"
10/11/20,24.8,"6,745.00"
11/11/20,25.01,"6,590.00"
11/11/20,25.12,"6,720.00"
11/11/20,22.57,"6,320.00"
11/11/20,23.45,"6,530.00"
12/11/20,24.39,"6,650.00"
12/11/20,27.27,"7,410.00"
12/11/20,23.53,"6,545.00"
12/11/20,25.35,"7,185.00"
13/11/20,24.94,"6,830.00"
13/11/20,25.03,"6,830.00"
13/11/20,22.74,"6,365.00"
13/11/20,23.1,"6,525.00"
16/11/20,23.66,"6,275.00"
16/11/20,24.08,"6,640.00"
16/11/20,22.43,"6,270.00"
16/11/20,22.45,"6,300.00"
17/11/20,22.84,"6,475.00"
17/11/20,24.09,"6,535.00"
17/11/20,22.34,"6,115.00"
17/11/20,22.71,"6,125.00"
18/11/20,22.86,"6,035.00"
18/11/20,23.92,"6,480.00"
18/11/20,21.66,"5,940.00"
18/11/20,23.84,"6,440.00"
19/11/20,23.62,"6,370.00"
19/11/20,24.52,"6,515.00"
19/11/20,22.56,"6,140.00"
19/11/20,23.11,"6,300.00"
20/11/20,23.43,"6,290.00"
20/11/20,23.73,"6,314.95"
20/11/20,22.13,"6,095.00"
20/11/20,23.7,"6,255.00"
23/11/20,23.66,"6,145.00"
23/11/20,23.96,"6,340.00"
23/11/20,22.45,"6,000.00"
23/11/20,22.66,"6,150.00"
24/11/20,22.04,"5,965.00"
24/11/20,22.48,"6,150.00"
24/11/20,20.8,"5,950.00"
24/11/20,21.64,"5,995.00"
25/11/20,21.65,"6,020.00"
25/11/20,22.5,"6,125.00"
25/11/20,21.13,"5,650.00"
25/11/20,21.25,"5,650.00"
27/11/20,21.52,"5,595.00"
27/11/20,21.6,"5,790.00"
27/11/20,19.51,"5,525.00"
27/11/20,20.84,"5,720.00"
30/11/20,22.64,"5,775.00"
30/11/20,22.89,"6,050.00"
30/11/20,20.48,"5,555.00"
30/11/20,20.57,"5,575.00"
01/12/20,20.21,"5,500.00"
01/12/20,20.92,"5,675.00"
01/12/20,20,"5,430.00"
01/12/20,20.77,"5,645.00"
02/12/20,21,"5,660.00"
02/12/20,21.25,"5,665.00"
02/12/20,20.04,"5,420.00"
02/12/20,21.17,"5,595.00"
03/12/20,21.24,"5,500.00"
03/12/20,21.88,"5,750.00"
03/12/20,20.72,"5,475.00"
03/12/20,21.28,"5,675.00"
04/12/20,21.05,"5,570.00"
04/12/20,21.15,"5,580.00"
04/12/20,19.97,"5,450.00"
04/12/20,20.79,"5,530.00"
07/12/20,22.04,"5,610.00"
07/12/20,22.62,"5,660.00"
07/12/20,21.17,"5,535.00"
07/12/20,21.3,"5,560.00"
08/12/20,21.65,"5,635.00"
08/12/20,22.25,"5,650.00"
08/12/20,20.52,"5,275.00"
08/12/20,20.68,"5,285.00"
09/12/20,20.66,"5,190.00"
09/12/20,22.93,"5,640.00"
09/12/20,20.1,"5,130.00"
09/12/20,22.27,"5,570.00"
10/12/20,22.12,"5,629.95"
10/12/20,23.46,"5,700.00"
10/12/20,21.53,"5,415.00"
10/12/20,22.52,"5,640.00"
11/12/20,22.49,"5,850.00"
11/12/20,25.14,"6,190.00"
11/12/20,22.48,"5,725.00"
11/12/20,23.31,"5,970.00"
14/12/20,22.67,"5,660.00"
14/12/20,24.82,"6,180.00"
14/12/20,21.95,"5,590.00"
14/12/20,24.72,"6,180.00"
15/12/20,24,"5,950.00"
15/12/20,24.07,"6,060.00"
15/12/20,22.73,"5,725.00"
15/12/20,22.89,"5,740.00"
16/12/20,22.51,"5,725.00"
16/12/20,23.67,"5,802.50"
16/12/20,22.29,"5,450.00"
16/12/20,22.5,"5,455.00"
17/12/20,21.98,"5,475.00"
17/12/20,22.27,"5,514.50"
17/12/20,21.52,"5,270.00"
17/12/20,21.93,"5,340.00"
18/12/20,22.15,"5,405.00"
18/12/20,23.77,"5,735.00"
18/12/20,21.57,"5,400.00"
18/12/20,21.57,"5,510.00"
21/12/20,24.25,"6,320.00"
21/12/20,31.46,"6,650.00"
21/12/20,24.23,"5,965.00"
21/12/20,25.16,"6,125.00"
22/12/20,25.24,"6,040.00"
22/12/20,25.56,"6,170.00"
22/12/20,23.53,"5,940.00"
22/12/20,24.23,"5,985.00"
23/12/20,23.49,"5,800.00"
23/12/20,23.68,"5,815.00"
23/12/20,22.13,"5,465.00"
23/12/20,23.31,"5,630.00"
24/12/20,22.47,"5,505.00"
24/12/20,22.83,"5,510.20"
24/12/20,21.39,"5,380.00"
24/12/20,21.53,"5,380.00"
28/12/20,22.11,"5,260.00"
28/12/20,22.12,"5,360.00"
28/12/20,21.15,"5,225.00"
28/12/20,21.7,"5,345.00"
29/12/20,21.61,"5,240.00"
29/12/20,23.72,"5,800.00"
29/12/20,20.99,"5,230.00"
29/12/20,23.08,"5,640.00"
30/12/20,22.58,"5,600.00"
30/12/20,23.15,"5,640.00"
30/12/20,22.41,"5,305.00"
30/12/20,22.77,"5,350.00"
31/12/20,22.99,"5,325.00"
31/12/20,23.25,"5,460.00"
31/12/20,21.24,"5,175.00"
31/12/20,22.75,"5,325.00"
04/01/21,23.04,"5,320.00"
04/01/21,29.19,"6,285.00"
04/01/21,22.56,"5,310.00"
04/01/21,26.97,"6,015.00"
05/01/21,26.94,"6,240.00"
05/01/21,28.6,"6,242.50"
05/01/21,24.8,"5,650.00"
05/01/21,25.34,"5,735.00"
06/01/21,25.48,"5,640.00"
06/01/21,26.77,"5,895.00"
06/01/21,22.14,"5,187.50"
06/01/21,25.07,"5,675.00"
07/01/21,23.67,"5,310.00"
07/01/21,23.91,"5,354.50"
07/01/21,22.25,"5,170.00"
07/01/21,22.37,"5,175.00"
08/01/21,22.43,"5,125.00"
08/01/21,23.34,"5,375.00"
08/01/21,21.42,"5,050.00"
08/01/21,21.56,"5,105.00"
11/01/21,23.31,"5,385.00"
11/01/21,24.81,"5,590.00"
11/01/21,23.23,"5,260.00"
11/01/21,24.08,"5,545.00"
12/01/21,23.49,"5,370.00"
12/01/21,25.15,"5,614.35"
12/01/21,22.83,"5,255.00"
12/01/21,23.33,"5,285.00"
13/01/21,23.07,"5,280.00"
13/01/21,24.18,"5,335.00"
13/01/21,21.92,"5,090.00"
13/01/21,22.21,"5,160.00"
14/01/21,22.22,"5,090.00"
14/01/21,23.47,"5,290.00"
14/01/21,21.66,"5,000.00"
14/01/21,23.25,"5,245.00"
15/01/21,23.52,"5,355.00"
15/01/21,25.8,"5,635.00"
15/01/21,23.08,"5,250.00"
15/01/21,24.34,"5,450.00"
19/01/21,23.03,"5,240.00"
19/01/21,23.56,"5,365.00"
19/01/21,22.53,"5,170.00"
19/01/21,23.24,"5,210.00"
20/01/21,22.82,"5,115.00"
20/01/21,22.86,"5,229.75"
20/01/21,21.37,"5,025.00"
20/01/21,21.58,"5,065.00"
21/01/21,21.34,"5,070.00"
21/01/21,22.22,"5,195.00"
21/01/21,21.09,"5,000.00"
21/01/21,21.32,"5,000.00"
22/01/21,22.24,"5,190.00"
22/01/21,23.73,"5,230.00"
22/01/21,21.27,"5,015.00"
22/01/21,21.91,"5,095.00"
25/01/21,22.31,"5,180.00"
25/01/21,26.63,"5,745.00"
25/01/21,22.2,"5,125.00"
25/01/21,23.19,"5,425.00"
26/01/21,23.91,"5,275.00"
26/01/21,23.94,"5,345.00"
26/01/21,22.55,"5,130.00"
26/01/21,23.02,"5,275.00"
27/01/21,23.82,"5,700.00"
27/01/21,37.21,"7,075.00"
27/01/21,23.71,"5,685.00"
27/01/21,37.21,"6,935.00"
28/01/21,33.25,"6,475.00"
28/01/21,36.29,"6,937.50"
28/01/21,27.39,"6,190.00"
28/01/21,30.21,"6,720.00"
29/01/21,35.16,"6,945.00"
29/01/21,37.51,"7,685.00"
29/01/21,29.24,"6,382.50"
29/01/21,33.09,"7,320.00"
01/02/21,31.45,"6,820.00"
01/02/21,33.96,"7,445.00"
01/02/21,29.03,"6,555.00"
01/02/21,30.24,"6,720.00"
02/02/21,28.01,"6,225.00"
02/02/21,28.08,"6,250.00"
02/02/21,25.31,"5,760.00"
02/02/21,25.56,"5,860.00"
03/02/21,24.59,"5,665.00"
03/02/21,25.43,"5,795.00"
03/02/21,22.91,"5,395.00"
03/02/21,22.91,"5,415.00"
04/02/21,23.44,"5,235.00"
04/02/21,23.44,"5,250.00"
04/02/21,21.68,"5,055.00"
04/02/21,21.77,"5,060.00"
05/02/21,21.99,"5,015.00"
05/02/21,22.16,"5,195.00"
05/02/21,20.86,"5,014.85"
05/02/21,20.87,"5,025.00"
08/02/21,21.89,"5,000.00"
08/02/21,22.07,"5,110.00"
08/02/21,21.23,"4,985.00"
08/02/21,21.24,"4,990.00"
09/02/21,21.57,"5,070.00"
09/02/21,22.26,"5,125.00"
09/02/21,20.65,"4,910.00"
09/02/21,21.63,"5,005.00"
10/02/21,21.64,"4,955.00"
10/02/21,23.85,"5,345.00"
10/02/21,19.69,"4,940.00"
10/02/21,21.99,"5,125.00"
11/02/21,22.09,"5,030.00"
11/02/21,23.25,"5,300.00"
11/02/21,21.11,"4,945.00"
11/02/21,21.25,"4,955.00"
12/02/21,21.6,"5,020.00"
12/02/21,22.45,"5,045.00"
12/02/21,19.95,"4,685.00"
12/02/21,19.97,"4,710.00"
16/02/21,21.13,"4,735.00"
16/02/21,22.46,"4,855.00"
16/02/21,20.88,"4,635.00"
16/02/21,21.46,"4,780.00"
17/02/21,22.02,"4,890.00"
17/02/21,23.44,"5,009.85"
17/02/21,21.09,"4,610.00"
17/02/21,21.5,"4,620.00"
18/02/21,21.98,"4,825.00"
18/02/21,24.23,"4,910.00"
18/02/21,21.8,"4,595.00"
18/02/21,22.49,"4,675.00"
19/02/21,23.1,"4,590.00"
19/02/21,23.19,"4,620.00"
19/02/21,20.84,"4,330.00"
19/02/21,22.05,"4,405.00"
22/02/21,24.46,"4,630.00"
22/02/21,25.09,"4,690.00"
22/02/21,21.96,"4,430.00"
22/02/21,23.45,"4,680.00"
23/02/21,22.82,"4,725.00"
23/02/21,27.01,"5,075.00"
23/02/21,22.5,"4,385.00"
23/02/21,23.11,"4,395.00"
24/02/21,23.76,"4,570.00"
24/02/21,25.04,"4,640.00"
24/02/21,21.31,"4,120.00"
24/02/21,21.34,"4,140.00"
25/02/21,21.73,"4,265.00"
25/02/21,31.16,"5,297.50"
25/02/21,21.52,"4,165.00"
25/02/21,28.89,"5,115.00"
26/02/21,28.73,"4,800.00"
26/02/21,30.82,"5,400.00"
26/02/21,25.23,"4,605.00"
26/02/21,27.95,"4,770.00"
01/03/21,25.2,"4,350.00"
01/03/21,25.39,"4,350.00"
01/03/21,23.17,"4,165.00"
01/03/21,23.35,"4,260.00"
02/03/21,23.58,"4,255.00"
02/03/21,24.6,"4,335.00"
02/03/21,22.8,"4,170.00"
02/03/21,24.1,"4,305.00"
03/03/21,22.8,"4,255.00"
03/03/21,26.79,"4,585.00"
03/03/21,22.45,"4,200.00"
03/03/21,26.67,"4,580.00"
04/03/21,26.52,"4,495.00"
04/03/21,31.9,"5,175.00"
04/03/21,24.93,"4,345.00"
04/03/21,28.57,"4,875.00"
05/03/21,29.48,"4,590.00"
05/03/21,30.03,"5,080.00"
05/03/21,24.33,"4,330.00"
05/03/21,24.66,"4,360.00"
08/03/21,27.61,"4,365.00"
08/03/21,28.39,"4,520.00"
08/03/21,24.07,"4,225.00"
08/03/21,25.47,"4,460.00"
09/03/21,25.11,"4,280.00"
09/03/21,25.25,"4,312.50"
09/03/21,22.9,"4,125.00"
09/03/21,24.03,"4,200.00"
10/03/21,23.76,"4,030.00"
10/03/21,23.87,"4,165.00"
10/03/21,22.38,"4,030.00"
10/03/21,22.56,"4,125.00"
11/03/21,22.5,"4,025.00"
11/03/21,22.5,"4,035.00"
11/03/21,21.45,"3,925.00"
11/03/21,21.91,"3,950.00"
12/03/21,22.57,"4,075.00"
12/03/21,22.99,"4,095.00"
12/03/21,20.63,"3,855.00"
12/03/21,20.69,"3,870.00"
15/03/21,21.84,"3,835.00"
15/03/21,21.86,"3,880.00"
15/03/21,19.87,"3,505.00"
15/03/21,20.03,"3,530.00"
16/03/21,20.14,"3,515.00"
16/03/21,20.31,"3,535.00"
16/03/21,19.33,"3,370.00"
16/03/21,19.79,"3,530.00"
17/03/21,20.1,"3,580.00"
17/03/21,20.95,"3,610.00"
17/03/21,19.18,"3,285.00"
17/03/21,19.23,"3,290.00"
18/03/21,18.95,"3,400.00"
18/03/21,22.6,"3,615.00"
18/03/21,18.95,"3,295.00"
18/03/21,21.58,"3,570.00"
19/03/21,21.43,"3,530.00"
19/03/21,23.17,"3,675.00"
19/03/21,19.9,"3,335.00"
19/03/21,20.95,"3,360.00"
22/03/21,21.91,"3,300.00"
22/03/21,22.29,"3,329.35"
22/03/21,18.87,"2,995.00"
22/03/21,18.88,"3,025.00"
23/03/21,19.46,"3,060.00"
23/03/21,21.58,"3,330.00"
23/03/21,18.8,"3,045.00"
23/03/21,20.3,"3,250.00"
24/03/21,20.64,"3,140.00"
24/03/21,21.49,"3,295.00"
24/03/21,19.3,"3,045.00"
24/03/21,21.2,"3,280.00"
25/03/21,20.8,"3,315.00"
25/03/21,23.55,"3,560.00"
25/03/21,19.81,"3,110.00"
25/03/21,19.81,"3,140.00"
26/03/21,19.32,"3,050.00"
26/03/21,21.49,"3,234.95"
26/03/21,18.68,"2,895.00"
26/03/21,18.86,"2,945.00"
29/03/21,20.4,"3,055.00"
29/03/21,21.6,"3,185.00"
29/03/21,19.42,"3,005.00"
29/03/21,20.74,"3,055.00"
30/03/21,20.76,"3,055.00"
30/03/21,21.75,"3,105.00"
30/03/21,19.47,"2,850.00"
30/03/21,19.61,"2,855.00"
31/03/21,19.8,"2,810.00"
31/03/21,20.11,"2,910.00"
31/03/21,18.85,"2,740.05"
31/03/21,19.4,"2,825.00"
01/04/21,18.6,"2,765.00"
01/04/21,18.64,"2,790.00"
01/04/21,17.29,"2,660.00"
01/04/21,17.33,"2,695.00"
05/04/21,18.16,"2,565.00"
05/04/21,18.4,"2,632.50"
05/04/21,17.35,"2,550.00"
05/04/21,17.91,"2,570.00"
06/04/21,18.07,"2,580.00"
06/04/21,18.3,"2,615.00"
06/04/21,17.37,"2,520.00"
06/04/21,18.12,"2,600.00"
07/04/21,17.99,"2,590.00"
07/04/21,18.17,"2,600.00"
07/04/21,16.87,"2,475.00"
07/04/21,17.16,"2,495.00"
08/04/21,16.92,"2,435.00"
08/04/21,17.36,"2,470.00"
08/04/21,16.55,"2,395.00"
08/04/21,16.95,"2,430.00"
09/04/21,17.05,"2,465.00"
09/04/21,17.34,"2,485.00"
09/04/21,16.2,"2,365.00"
09/04/21,16.69,"2,425.00"
12/04/21,17.43,"2,450.00"
12/04/21,17.91,"2,525.00"
12/04/21,16.81,"2,370.00"
12/04/21,16.91,"2,385.00"
13/04/21,16.99,"2,375.00"
13/04/21,17.86,"2,410.00"
13/04/21,16.43,"2,315.00"
13/04/21,16.65,"2,345.00"
14/04/21,16.71,"2,360.00"
14/04/21,17.69,"2,435.00"
14/04/21,15.38,"2,330.00"
14/04/21,16.99,"2,420.00"
15/04/21,16.78,"2,335.00"
15/04/21,16.92,"2,350.00"
15/04/21,15.94,"2,285.00"
15/04/21,16.57,"2,305.00"
16/04/21,16.65,"2,300.00"
16/04/21,16.88,"2,325.00"
16/04/21,16.05,"2,220.00"
16/04/21,16.25,"2,240.00"
19/04/21,17.04,"2,275.00"
19/04/21,18.61,"2,465.00"
19/04/21,16.78,"2,260.00"
19/04/21,17.29,"2,370.00"
20/04/21,17.36,"2,415.00"
20/04/21,19.7,"2,570.00"
20/04/21,17.24,"2,385.00"
20/04/21,18.68,"2,440.00"
21/04/21,18.48,"2,470.00"
21/04/21,19.29,"2,515.00"
21/04/21,16.91,"2,235.00"
21/04/21,17.5,"2,255.00"
22/04/21,17.28,"2,240.00"
22/04/21,19.9,"2,525.00"
22/04/21,16.99,"2,225.00"
22/04/21,18.71,"2,465.00"
23/04/21,18.56,"2,425.00"
23/04/21,18.78,"2,445.00"
23/04/21,16.8,"2,245.00"
23/04/21,17.33,"2,320.00"
26/04/21,17.94,"2,285.00"
26/04/21,18.17,"2,340.00"
26/04/21,16.87,"2,270.00"
26/04/21,17.64,"2,285.00"
27/04/21,17.62,"2,275.00"
